id,Target
98060,Enrolled
98061,Enrolled
98062,Graduate
98063,Graduate
98064,Graduate
98065,Graduate
98066,Graduate
98067,Graduate
98068,Enrolled
98069,Enrolled
98070,Enrolled
98071,Graduate
98072,Graduate
98073,Graduate
98074,Enrolled
98075,Enrolled
98076,Enrolled
98077,Enrolled
98078,Enrolled
98079,Graduate
98080,Enrolled
98081,Graduate
98082,Enrolled
98083,Enrolled
98084,Enrolled
98085,Enrolled
98086,Enrolled
98087,Graduate
98088,Graduate
98089,Enrolled
98090,Enrolled
98091,Graduate
98092,Graduate
98093,Enrolled
98094,Enrolled
98095,Graduate
98096,Graduate
98097,Enrolled
98098,Enrolled
98099,Graduate
98100,Graduate
98101,Enrolled
98102,Enrolled
98103,Enrolled
98104,Enrolled
98105,Enrolled
98106,Graduate
98107,Graduate
98108,Graduate
98109,Enrolled
98110,Enrolled
98111,Enrolled
98112,Graduate
98113,Graduate
98114,Graduate
98115,Graduate
98116,Enrolled
98117,Graduate
98118,Enrolled
98119,Graduate
98120,Graduate
98121,Enrolled
98122,Enrolled
98123,Graduate
98124,Enrolled
98125,Enrolled
98126,Graduate
98127,Graduate
98128,Graduate
98129,Graduate
98130,Graduate
98131,Graduate
98132,Enrolled
98133,Graduate
98134,Graduate
98135,Enrolled
98136,Graduate
98137,Enrolled
98138,Enrolled
98139,Graduate
98140,Graduate
98141,Enrolled
98142,Graduate
98143,Enrolled
98144,Enrolled
98145,Enrolled
98146,Graduate
98147,Enrolled
98148,Graduate
98149,Graduate
98150,Graduate
98151,Graduate
98152,Graduate
98153,Graduate
98154,Enrolled
98155,Graduate
98156,Graduate
98157,Graduate
98158,Graduate
98159,Graduate
98160,Enrolled
98161,Graduate
98162,Graduate
98163,Enrolled
98164,Graduate
98165,Enrolled
98166,Enrolled
98167,Graduate
98168,Enrolled
98169,Enrolled
98170,Graduate
98171,Enrolled
98172,Enrolled
98173,Enrolled
98174,Graduate
98175,Enrolled
98176,Enrolled
98177,Enrolled
98178,Graduate
98179,Graduate
98180,Graduate
98181,Enrolled
98182,Graduate
98183,Enrolled
98184,Graduate
98185,Enrolled
98186,Graduate
98187,Enrolled
98188,Graduate
98189,Enrolled
98190,Graduate
98191,Enrolled
98192,Graduate
98193,Graduate
98194,Enrolled
98195,Enrolled
98196,Enrolled
98197,Enrolled
98198,Graduate
98199,Graduate
98200,Enrolled
98201,Graduate
98202,Graduate
98203,Enrolled
98204,Enrolled
98205,Graduate
98206,Enrolled
98207,Graduate
98208,Graduate
98209,Graduate
98210,Enrolled
98211,Graduate
98212,Enrolled
98213,Enrolled
98214,Enrolled
98215,Graduate
98216,Enrolled
98217,Enrolled
98218,Enrolled
98219,Enrolled
98220,Graduate
98221,Graduate
98222,Graduate
98223,Graduate
98224,Graduate
98225,Enrolled
98226,Enrolled
98227,Graduate
98228,Enrolled
98229,Graduate
98230,Graduate
98231,Enrolled
98232,Enrolled
98233,Graduate
98234,Graduate
98235,Enrolled
98236,Enrolled
98237,Enrolled
98238,Graduate
98239,Graduate
98240,Enrolled
98241,Graduate
98242,Enrolled
98243,Enrolled
98244,Graduate
98245,Graduate
98246,Graduate
98247,Enrolled
98248,Enrolled
98249,Enrolled
98250,Enrolled
98251,Graduate
98252,Enrolled
98253,Enrolled
98254,Graduate
98255,Graduate
98256,Enrolled
98257,Enrolled
98258,Enrolled
98259,Graduate
98260,Graduate
98261,Graduate
98262,Graduate
98263,Graduate
98264,Enrolled
98265,Graduate
98266,Graduate
98267,Graduate
98268,Enrolled
98269,Enrolled
98270,Enrolled
98271,Enrolled
98272,Enrolled
98273,Enrolled
98274,Enrolled
98275,Enrolled
98276,Graduate
98277,Graduate
98278,Enrolled
98279,Enrolled
98280,Enrolled
98281,Graduate
98282,Enrolled
98283,Graduate
98284,Graduate
98285,Enrolled
98286,Graduate
98287,Enrolled
98288,Graduate
98289,Graduate
98290,Enrolled
98291,Enrolled
98292,Graduate
98293,Graduate
98294,Graduate
98295,Graduate
98296,Graduate
98297,Enrolled
98298,Enrolled
98299,Graduate
98300,Enrolled
98301,Graduate
98302,Enrolled
98303,Graduate
98304,Graduate
98305,Enrolled
98306,Enrolled
98307,Enrolled
98308,Graduate
98309,Graduate
98310,Graduate
98311,Enrolled
98312,Graduate
98313,Enrolled
98314,Enrolled
98315,Enrolled
98316,Enrolled
98317,Graduate
98318,Enrolled
98319,Graduate
98320,Enrolled
98321,Enrolled
98322,Graduate
98323,Graduate
98324,Enrolled
98325,Graduate
98326,Enrolled
98327,Enrolled
98328,Enrolled
98329,Enrolled
98330,Enrolled
98331,Enrolled
98332,Enrolled
98333,Graduate
98334,Enrolled
98335,Graduate
98336,Graduate
98337,Graduate
98338,Graduate
98339,Graduate
98340,Enrolled
98341,Graduate
98342,Enrolled
98343,Graduate
98344,Enrolled
98345,Enrolled
98346,Enrolled
98347,Graduate
98348,Graduate
98349,Enrolled
98350,Graduate
98351,Graduate
98352,Graduate
98353,Enrolled
98354,Graduate
98355,Graduate
98356,Graduate
98357,Graduate
98358,Graduate
98359,Enrolled
98360,Graduate
98361,Graduate
98362,Graduate
98363,Enrolled
98364,Enrolled
98365,Graduate
98366,Enrolled
98367,Graduate
98368,Enrolled
98369,Graduate
98370,Enrolled
98371,Enrolled
98372,Graduate
98373,Enrolled
98374,Enrolled
98375,Enrolled
98376,Graduate
98377,Graduate
98378,Enrolled
98379,Enrolled
98380,Enrolled
98381,Graduate
98382,Graduate
98383,Enrolled
98384,Enrolled
98385,Graduate
98386,Enrolled
98387,Graduate
98388,Graduate
98389,Enrolled
98390,Graduate
98391,Enrolled
98392,Enrolled
98393,Enrolled
98394,Enrolled
98395,Enrolled
98396,Enrolled
98397,Enrolled
98398,Enrolled
98399,Graduate
98400,Enrolled
98401,Graduate
98402,Graduate
98403,Graduate
98404,Graduate
98405,Graduate
98406,Graduate
98407,Enrolled
98408,Graduate
98409,Graduate
98410,Enrolled
98411,Enrolled
98412,Enrolled
98413,Enrolled
98414,Graduate
98415,Enrolled
98416,Graduate
98417,Enrolled
98418,Graduate
98419,Graduate
98420,Enrolled
98421,Graduate
98422,Graduate
98423,Enrolled
98424,Graduate
98425,Enrolled
98426,Graduate
98427,Enrolled
98428,Graduate
98429,Graduate
98430,Graduate
98431,Enrolled
98432,Enrolled
98433,Enrolled
98434,Graduate
98435,Graduate
98436,Graduate
98437,Graduate
98438,Graduate
98439,Enrolled
98440,Enrolled
98441,Graduate
98442,Enrolled
98443,Enrolled
98444,Graduate
98445,Graduate
98446,Graduate
98447,Graduate
98448,Graduate
98449,Graduate
98450,Graduate
98451,Enrolled
98452,Enrolled
98453,Enrolled
98454,Graduate
98455,Graduate
98456,Enrolled
98457,Graduate
98458,Graduate
98459,Graduate
98460,Enrolled
98461,Enrolled
98462,Graduate
98463,Enrolled
98464,Graduate
98465,Graduate
98466,Enrolled
98467,Enrolled
98468,Graduate
98469,Graduate
98470,Enrolled
98471,Graduate
98472,Graduate
98473,Graduate
98474,Enrolled
98475,Enrolled
98476,Graduate
98477,Enrolled
98478,Graduate
98479,Enrolled
98480,Graduate
98481,Enrolled
98482,Enrolled
98483,Graduate
98484,Graduate
98485,Enrolled
98486,Enrolled
98487,Graduate
98488,Graduate
98489,Enrolled
98490,Graduate
98491,Enrolled
98492,Graduate
98493,Graduate
98494,Enrolled
98495,Graduate
98496,Enrolled
98497,Graduate
98498,Enrolled
98499,Enrolled
98500,Enrolled
98501,Enrolled
98502,Graduate
98503,Graduate
98504,Graduate
98505,Enrolled
98506,Graduate
98507,Enrolled
98508,Enrolled
98509,Enrolled
98510,Enrolled
98511,Enrolled
98512,Graduate
98513,Enrolled
98514,Enrolled
98515,Graduate
98516,Graduate
98517,Graduate
98518,Enrolled
98519,Enrolled
98520,Graduate
98521,Graduate
98522,Enrolled
98523,Graduate
98524,Graduate
98525,Graduate
98526,Enrolled
98527,Enrolled
98528,Graduate
98529,Enrolled
98530,Graduate
98531,Graduate
98532,Graduate
98533,Enrolled
98534,Enrolled
98535,Enrolled
98536,Graduate
98537,Enrolled
98538,Enrolled
98539,Graduate
98540,Graduate
98541,Graduate
98542,Graduate
98543,Enrolled
98544,Graduate
98545,Graduate
98546,Enrolled
98547,Graduate
98548,Graduate
98549,Enrolled
98550,Graduate
98551,Graduate
98552,Graduate
98553,Graduate
98554,Graduate
98555,Enrolled
98556,Graduate
98557,Enrolled
98558,Enrolled
98559,Graduate
98560,Graduate
98561,Graduate
98562,Graduate
98563,Graduate
98564,Graduate
98565,Enrolled
98566,Enrolled
98567,Enrolled
98568,Enrolled
98569,Graduate
98570,Enrolled
98571,Graduate
98572,Graduate
98573,Enrolled
98574,Enrolled
98575,Enrolled
98576,Enrolled
98577,Enrolled
98578,Graduate
98579,Enrolled
98580,Enrolled
98581,Graduate
98582,Enrolled
98583,Graduate
98584,Graduate
98585,Enrolled
98586,Enrolled
98587,Enrolled
98588,Graduate
98589,Enrolled
98590,Graduate
98591,Graduate
98592,Graduate
98593,Graduate
98594,Enrolled
98595,Enrolled
98596,Enrolled
98597,Graduate
98598,Enrolled
98599,Enrolled
98600,Enrolled
98601,Graduate
98602,Enrolled
98603,Graduate
98604,Enrolled
98605,Enrolled
98606,Graduate
98607,Graduate
98608,Graduate
98609,Enrolled
98610,Graduate
98611,Graduate
98612,Graduate
98613,Enrolled
98614,Enrolled
98615,Graduate
98616,Enrolled
98617,Enrolled
98618,Enrolled
98619,Enrolled
98620,Enrolled
98621,Enrolled
98622,Graduate
98623,Enrolled
98624,Enrolled
98625,Enrolled
98626,Graduate
98627,Graduate
98628,Enrolled
98629,Graduate
98630,Enrolled
98631,Enrolled
98632,Enrolled
98633,Enrolled
98634,Enrolled
98635,Enrolled
98636,Enrolled
98637,Graduate
98638,Graduate
98639,Enrolled
98640,Enrolled
98641,Graduate
98642,Graduate
98643,Enrolled
98644,Enrolled
98645,Enrolled
98646,Graduate
98647,Graduate
98648,Graduate
98649,Enrolled
98650,Graduate
98651,Graduate
98652,Graduate
98653,Graduate
98654,Enrolled
98655,Enrolled
98656,Enrolled
98657,Enrolled
98658,Graduate
98659,Graduate
98660,Graduate
98661,Graduate
98662,Graduate
98663,Enrolled
98664,Enrolled
98665,Enrolled
98666,Enrolled
98667,Graduate
98668,Graduate
98669,Graduate
98670,Graduate
98671,Enrolled
98672,Enrolled
98673,Graduate
98674,Enrolled
98675,Enrolled
98676,Enrolled
98677,Enrolled
98678,Graduate
98679,Graduate
98680,Graduate
98681,Enrolled
98682,Enrolled
98683,Graduate
98684,Enrolled
98685,Enrolled
98686,Enrolled
98687,Graduate
98688,Enrolled
98689,Graduate
98690,Enrolled
98691,Graduate
98692,Graduate
98693,Enrolled
98694,Enrolled
98695,Enrolled
98696,Graduate
98697,Enrolled
98698,Graduate
98699,Graduate
98700,Enrolled
98701,Graduate
98702,Graduate
98703,Graduate
98704,Enrolled
98705,Graduate
98706,Enrolled
98707,Enrolled
98708,Enrolled
98709,Graduate
98710,Graduate
98711,Enrolled
98712,Enrolled
98713,Graduate
98714,Enrolled
98715,Graduate
98716,Enrolled
98717,Graduate
98718,Enrolled
98719,Graduate
98720,Graduate
98721,Enrolled
98722,Enrolled
98723,Graduate
98724,Enrolled
98725,Enrolled
98726,Enrolled
98727,Enrolled
98728,Graduate
98729,Enrolled
98730,Graduate
98731,Graduate
98732,Enrolled
98733,Graduate
98734,Graduate
98735,Graduate
98736,Graduate
98737,Graduate
98738,Graduate
98739,Graduate
98740,Enrolled
98741,Graduate
98742,Enrolled
98743,Graduate
98744,Graduate
98745,Enrolled
98746,Enrolled
98747,Graduate
98748,Enrolled
98749,Enrolled
98750,Enrolled
98751,Graduate
98752,Enrolled
98753,Graduate
98754,Graduate
98755,Graduate
98756,Enrolled
98757,Enrolled
98758,Enrolled
98759,Enrolled
98760,Enrolled
98761,Enrolled
98762,Enrolled
98763,Graduate
98764,Graduate
98765,Enrolled
98766,Enrolled
98767,Enrolled
98768,Enrolled
98769,Graduate
98770,Enrolled
98771,Enrolled
98772,Graduate
98773,Graduate
98774,Graduate
98775,Graduate
98776,Graduate
98777,Enrolled
98778,Graduate
98779,Enrolled
98780,Graduate
98781,Enrolled
98782,Graduate
98783,Enrolled
98784,Enrolled
98785,Enrolled
98786,Enrolled
98787,Enrolled
98788,Graduate
98789,Graduate
98790,Enrolled
98791,Enrolled
98792,Enrolled
98793,Graduate
98794,Graduate
98795,Enrolled
98796,Enrolled
98797,Graduate
98798,Graduate
98799,Enrolled
98800,Graduate
98801,Graduate
98802,Enrolled
98803,Enrolled
98804,Enrolled
98805,Enrolled
98806,Graduate
98807,Enrolled
98808,Graduate
98809,Graduate
98810,Graduate
98811,Enrolled
98812,Enrolled
98813,Enrolled
98814,Enrolled
98815,Graduate
98816,Graduate
98817,Graduate
98818,Graduate
98819,Graduate
98820,Enrolled
98821,Enrolled
98822,Graduate
98823,Graduate
98824,Enrolled
98825,Enrolled
98826,Graduate
98827,Enrolled
98828,Enrolled
98829,Graduate
98830,Enrolled
98831,Enrolled
98832,Graduate
98833,Enrolled
98834,Graduate
98835,Graduate
98836,Graduate
98837,Enrolled
98838,Enrolled
98839,Graduate
98840,Graduate
98841,Graduate
98842,Graduate
98843,Graduate
98844,Enrolled
98845,Graduate
98846,Enrolled
98847,Graduate
98848,Graduate
98849,Enrolled
98850,Enrolled
98851,Graduate
98852,Graduate
98853,Enrolled
98854,Graduate
98855,Graduate
98856,Enrolled
98857,Graduate
98858,Graduate
98859,Enrolled
98860,Enrolled
98861,Graduate
98862,Enrolled
98863,Enrolled
98864,Graduate
98865,Graduate
98866,Enrolled
98867,Enrolled
98868,Graduate
98869,Graduate
98870,Enrolled
98871,Graduate
98872,Enrolled
98873,Enrolled
98874,Graduate
98875,Enrolled
98876,Graduate
98877,Enrolled
98878,Enrolled
98879,Graduate
98880,Graduate
98881,Graduate
98882,Enrolled
98883,Graduate
98884,Graduate
98885,Enrolled
98886,Graduate
98887,Enrolled
98888,Enrolled
98889,Enrolled
98890,Enrolled
98891,Graduate
98892,Enrolled
98893,Enrolled
98894,Enrolled
98895,Graduate
98896,Enrolled
98897,Graduate
98898,Enrolled
98899,Graduate
98900,Enrolled
98901,Graduate
98902,Graduate
98903,Graduate
98904,Enrolled
98905,Enrolled
98906,Graduate
98907,Graduate
98908,Graduate
98909,Graduate
98910,Graduate
98911,Graduate
98912,Graduate
98913,Enrolled
98914,Graduate
98915,Enrolled
98916,Enrolled
98917,Graduate
98918,Graduate
98919,Enrolled
98920,Graduate
98921,Graduate
98922,Graduate
98923,Enrolled
98924,Enrolled
98925,Graduate
98926,Graduate
98927,Graduate
98928,Enrolled
98929,Enrolled
98930,Enrolled
98931,Enrolled
98932,Enrolled
98933,Enrolled
98934,Enrolled
98935,Graduate
98936,Graduate
98937,Graduate
98938,Enrolled
98939,Graduate
98940,Enrolled
98941,Enrolled
98942,Enrolled
98943,Graduate
98944,Enrolled
98945,Graduate
98946,Enrolled
98947,Enrolled
98948,Enrolled
98949,Enrolled
98950,Graduate
98951,Enrolled
98952,Graduate
98953,Enrolled
98954,Graduate
98955,Graduate
98956,Graduate
98957,Enrolled
98958,Graduate
98959,Graduate
98960,Graduate
98961,Graduate
98962,Enrolled
98963,Enrolled
98964,Enrolled
98965,Enrolled
98966,Graduate
98967,Graduate
98968,Graduate
98969,Enrolled
98970,Graduate
98971,Graduate
98972,Graduate
98973,Enrolled
98974,Enrolled
98975,Graduate
98976,Enrolled
98977,Graduate
98978,Enrolled
98979,Enrolled
98980,Graduate
98981,Graduate
98982,Graduate
98983,Graduate
98984,Enrolled
98985,Graduate
98986,Graduate
98987,Enrolled
98988,Graduate
98989,Enrolled
98990,Graduate
98991,Graduate
98992,Graduate
98993,Enrolled
98994,Enrolled
98995,Graduate
98996,Enrolled
98997,Graduate
98998,Graduate
98999,Graduate
99000,Graduate
99001,Enrolled
99002,Enrolled
99003,Enrolled
99004,Enrolled
99005,Graduate
99006,Graduate
99007,Graduate
99008,Enrolled
99009,Graduate
99010,Graduate
99011,Enrolled
99012,Enrolled
99013,Enrolled
99014,Enrolled
99015,Enrolled
99016,Graduate
99017,Enrolled
99018,Graduate
99019,Graduate
99020,Graduate
99021,Graduate
99022,Graduate
99023,Graduate
99024,Graduate
99025,Graduate
99026,Enrolled
99027,Enrolled
99028,Graduate
99029,Graduate
99030,Graduate
99031,Graduate
99032,Graduate
99033,Graduate
99034,Graduate
99035,Enrolled
99036,Enrolled
99037,Graduate
99038,Enrolled
99039,Enrolled
99040,Graduate
99041,Graduate
99042,Graduate
99043,Graduate
99044,Enrolled
99045,Enrolled
99046,Enrolled
99047,Enrolled
99048,Graduate
99049,Graduate
99050,Enrolled
99051,Enrolled
99052,Graduate
99053,Graduate
99054,Enrolled
99055,Graduate
99056,Graduate
99057,Graduate
99058,Enrolled
99059,Enrolled
99060,Graduate
99061,Graduate
99062,Graduate
99063,Graduate
99064,Enrolled
99065,Enrolled
99066,Enrolled
99067,Graduate
99068,Graduate
99069,Enrolled
99070,Enrolled
99071,Graduate
99072,Graduate
99073,Enrolled
99074,Graduate
99075,Enrolled
99076,Enrolled
99077,Graduate
99078,Graduate
99079,Graduate
99080,Graduate
99081,Enrolled
99082,Graduate
99083,Graduate
99084,Graduate
99085,Graduate
99086,Graduate
99087,Graduate
99088,Enrolled
99089,Enrolled
99090,Graduate
99091,Enrolled
99092,Enrolled
99093,Graduate
99094,Enrolled
99095,Graduate
99096,Enrolled
99097,Graduate
99098,Enrolled
99099,Graduate
99100,Graduate
99101,Graduate
99102,Graduate
99103,Enrolled
99104,Graduate
99105,Graduate
99106,Enrolled
99107,Graduate
99108,Enrolled
99109,Enrolled
99110,Enrolled
99111,Graduate
99112,Graduate
99113,Enrolled
99114,Graduate
99115,Enrolled
99116,Graduate
99117,Enrolled
99118,Enrolled
99119,Enrolled
99120,Graduate
99121,Enrolled
99122,Enrolled
99123,Graduate
99124,Graduate
99125,Enrolled
99126,Enrolled
99127,Graduate
99128,Graduate
99129,Graduate
99130,Graduate
99131,Enrolled
99132,Graduate
99133,Graduate
99134,Graduate
99135,Enrolled
99136,Enrolled
99137,Enrolled
99138,Enrolled
99139,Enrolled
99140,Graduate
99141,Enrolled
99142,Graduate
99143,Graduate
99144,Graduate
99145,Graduate
99146,Graduate
99147,Graduate
99148,Graduate
99149,Graduate
99150,Enrolled
99151,Enrolled
99152,Enrolled
99153,Enrolled
99154,Enrolled
99155,Graduate
99156,Enrolled
99157,Enrolled
99158,Graduate
99159,Graduate
99160,Graduate
99161,Graduate
99162,Enrolled
99163,Enrolled
99164,Graduate
99165,Graduate
99166,Enrolled
99167,Enrolled
99168,Graduate
99169,Graduate
99170,Enrolled
99171,Enrolled
99172,Enrolled
99173,Enrolled
99174,Enrolled
99175,Enrolled
99176,Graduate
99177,Enrolled
99178,Graduate
99179,Enrolled
99180,Enrolled
99181,Graduate
99182,Enrolled
99183,Enrolled
99184,Enrolled
99185,Enrolled
99186,Enrolled
99187,Enrolled
99188,Graduate
99189,Graduate
99190,Graduate
99191,Graduate
99192,Enrolled
99193,Graduate
99194,Enrolled
99195,Graduate
99196,Graduate
99197,Enrolled
99198,Enrolled
99199,Graduate
99200,Enrolled
99201,Graduate
99202,Graduate
99203,Enrolled
99204,Graduate
99205,Graduate
99206,Graduate
99207,Enrolled
99208,Enrolled
99209,Graduate
99210,Graduate
99211,Enrolled
99212,Graduate
99213,Graduate
99214,Enrolled
99215,Graduate
99216,Enrolled
99217,Graduate
99218,Enrolled
99219,Graduate
99220,Enrolled
99221,Enrolled
99222,Enrolled
99223,Enrolled
99224,Enrolled
99225,Graduate
99226,Graduate
99227,Graduate
99228,Graduate
99229,Enrolled
99230,Enrolled
99231,Graduate
99232,Graduate
99233,Graduate
99234,Graduate
99235,Graduate
99236,Enrolled
99237,Graduate
99238,Enrolled
99239,Graduate
99240,Graduate
99241,Graduate
99242,Graduate
99243,Graduate
99244,Graduate
99245,Enrolled
99246,Enrolled
99247,Graduate
99248,Graduate
99249,Enrolled
99250,Enrolled
99251,Enrolled
99252,Enrolled
99253,Graduate
99254,Graduate
99255,Graduate
99256,Enrolled
99257,Enrolled
99258,Graduate
99259,Enrolled
99260,Enrolled
99261,Graduate
99262,Graduate
99263,Enrolled
99264,Graduate
99265,Enrolled
99266,Graduate
99267,Enrolled
99268,Graduate
99269,Graduate
99270,Enrolled
99271,Graduate
99272,Enrolled
99273,Enrolled
99274,Enrolled
99275,Enrolled
99276,Enrolled
99277,Graduate
99278,Enrolled
99279,Enrolled
99280,Graduate
99281,Enrolled
99282,Graduate
99283,Graduate
99284,Enrolled
99285,Enrolled
99286,Graduate
99287,Enrolled
99288,Enrolled
99289,Enrolled
99290,Graduate
99291,Enrolled
99292,Enrolled
99293,Enrolled
99294,Graduate
99295,Enrolled
99296,Enrolled
99297,Graduate
99298,Enrolled
99299,Enrolled
99300,Graduate
99301,Graduate
99302,Enrolled
99303,Graduate
99304,Enrolled
99305,Enrolled
99306,Enrolled
99307,Graduate
99308,Graduate
99309,Enrolled
99310,Enrolled
99311,Graduate
99312,Enrolled
99313,Enrolled
99314,Graduate
99315,Enrolled
99316,Graduate
99317,Graduate
99318,Graduate
99319,Graduate
99320,Graduate
99321,Enrolled
99322,Enrolled
99323,Enrolled
99324,Graduate
99325,Graduate
99326,Graduate
99327,Graduate
99328,Graduate
99329,Enrolled
99330,Enrolled
99331,Enrolled
99332,Graduate
99333,Graduate
99334,Enrolled
99335,Graduate
99336,Enrolled
99337,Graduate
99338,Graduate
99339,Graduate
99340,Graduate
99341,Enrolled
99342,Enrolled
99343,Enrolled
99344,Graduate
99345,Graduate
99346,Graduate
99347,Enrolled
99348,Graduate
99349,Graduate
99350,Graduate
99351,Enrolled
99352,Graduate
99353,Graduate
99354,Graduate
99355,Graduate
99356,Enrolled
99357,Graduate
99358,Graduate
99359,Enrolled
99360,Enrolled
99361,Enrolled
99362,Enrolled
99363,Enrolled
99364,Graduate
99365,Graduate
99366,Graduate
99367,Enrolled
99368,Graduate
99369,Graduate
99370,Enrolled
99371,Graduate
99372,Enrolled
99373,Graduate
99374,Graduate
99375,Enrolled
99376,Enrolled
99377,Enrolled
99378,Graduate
99379,Enrolled
99380,Enrolled
99381,Graduate
99382,Graduate
99383,Enrolled
99384,Graduate
99385,Enrolled
99386,Enrolled
99387,Graduate
99388,Enrolled
99389,Enrolled
99390,Enrolled
99391,Enrolled
99392,Graduate
99393,Enrolled
99394,Enrolled
99395,Enrolled
99396,Graduate
99397,Graduate
99398,Graduate
99399,Enrolled
99400,Enrolled
99401,Graduate
99402,Graduate
99403,Graduate
99404,Graduate
99405,Enrolled
99406,Graduate
99407,Graduate
99408,Graduate
99409,Enrolled
